"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","hash","success","timeout","failed_images","failed_audio","failed_video","jspsych_start_time","load_time","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","validation-id","validation-point-id","last-estimations","validation-results","isSaccadeExperiment","typeOfSaccade","isTutorial","cueShownAtLeft","itiEnd","fixEnd","intraEnd","visualEnd","responseEnd","viewportWidth","viewportHeight","systemIsStillCalibrated","events"
"23455","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <h2>Tutorial</h2>
        <h3>Calibración y validación</h3>
        <p>
          El sistema en cuestión requiere ser inicialmente calibrado para
          poder estimar la mirada. Además, cada vez que detectemos demasiado
          movimiento procederemos a recalibrar. Tené en cuenta que <b>rotar
          la cabeza también cuenta como movimiento</b>. Idealmente durante
          los experimentos tendrías que estar <b>moviendo únicamente tus
          ojos</b>.
        </p>
      </div>","0","html-button-response","10","329275","0.0-7.0-3.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"68398","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <h2>Tutorial</h2>
        <h3>Calibración y validación</h3>
        <p>
          La calibración consiste en fijar la mirada en <b>círculos</b> que van
          a aparecer en la pantalla.
          <br>
          Cada vez que aparezca uno tenés que
        </p>
        <ol>
          <li>fijar la mirada en él</li>
          <li>esperar que cambie de color mientras seguís mirándolo</li>
          <li>apenas cambie de color el estímulo, presionar la <b>barra de
          espacio</b></li>
        </ol>
        <p>
          Luego de cada calibración va a haber otra ronda de estímulos de
          validación. Con estos vamos a estar verificando los resultados de tu
          calibración anterior. Tenés que hacer lo mismo: fijar la mirada,
          esperar que cambie de color y presionar la barra de espacio.
        </p>
      </div>","0","html-button-response","11","397677","0.0-7.0-4.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"24394","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <p>
          Así que acordate
          <ul>
            <li>prosacada = <span style=""font-size:28px;""><b>&#9711;</b></span> = mirar en la MISMA dirección</li>
            <li>antisacada = <span style=""font-size:48px;""><b>&#10799;</b></span> = mirar en la dirección OPUESTA</li>
            <li>para calibrar y validar, fijá la mirada en el círculo y
            presioná la barra de espacio</li>
          </ul>
          <p>
            A continuación toca calibrar el sistema y realizar una serie de
            repeticiones de prueba de ambas tareas.
          </p>
        </p>
      </div>","0","html-button-response","12","422075","0.0-7.0-5.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","Calibrando","null","html-keyboard-response","13","424197","0.0-7.0-6.0-0.0-0.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"11635","
        <h3>Calibración</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","14","435837","0.0-7.0-6.0-0.0-1.0-1.0-0.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"73345",""," ","psychophysics","15","510195","0.0-7.0-6.0-0.0-1.0-1.0-1.0-0.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","91.34453628536286","683","380","calibration-stimulus","{""x"":0,""y"":-192}","0","0","1366","768","","","","","","","","","","","","","","","","","","",""
"6934",""," ","psychophysics","16","517880","0.0-7.0-6.0-0.0-1.0-1.0-1.1-0.1","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","101.44296000000011","683","380","calibration-stimulus","{""x"":0,""y"":192}","0","1","1366","768","","","","","","","","","","","","","","","","","","",""
"5978",""," ","psychophysics","17","524516","0.0-7.0-6.0-0.0-1.0-1.0-1.2-0.2","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","97.6178358208958","683","380","calibration-stimulus","{""x"":-85.5,""y"":0}","0","2","1366","768","","","","","","","","","","","","","","","","","","",""
"18912",""," ","psychophysics","18","544105","0.0-7.0-6.0-0.0-1.0-1.0-1.3-0.3","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","95.60920588235261","683","380","calibration-stimulus","{""x"":-540.5,""y"":0}","0","3","1366","768","","","","","","","","","","","","","","","","","","",""
"5793",""," ","psychophysics","19","550595","0.0-7.0-6.0-0.0-1.0-1.0-1.4-0.4","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","96.82063636363654","683","380","calibration-stimulus","{""x"":369.5,""y"":0}","0","4","1366","768","","","","","","","","","","","","","","","","","","",""
"1882",""," ","psychophysics","20","553141","0.0-7.0-6.0-0.0-1.0-1.0-1.5-0.5","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","98.1040799999982","683","380","calibration-stimulus","{""x"":85.5,""y"":0}","0","5","1366","768","","","","","","","","","","","","","","","","","","",""
"5909",""," ","psychophysics","21","559705","0.0-7.0-6.0-0.0-1.0-1.0-1.6-0.6","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","92.24177142857141","683","380","calibration-stimulus","{""x"":-369.5,""y"":0}","0","6","1366","768","","","","","","","","","","","","","","","","","","",""
"5404",""," ","psychophysics","22","565768","0.0-7.0-6.0-0.0-1.0-1.0-1.7-0.7","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","96.33830645161252","683","380","calibration-stimulus","{""x"":540.5,""y"":0}","0","7","1366","768","","","","","","","","","","","","","","","","","","",""
"4733",""," ","psychophysics","23","571179","0.0-7.0-6.0-0.0-1.0-1.0-1.8-0.8","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","96.77050909090745","683","380","calibration-stimulus","{""x"":0,""y"":0}","0","8","1366","768","","","","","","","","","","","","","","","","","","",""
"5332",""," ","psychophysics","24","577197","0.0-7.0-6.0-0.0-1.0-1.0-1.9-0.9","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","89.74396969696902","683","380","calibration-stimulus","{""x"":-455,""y"":0}","0","9","1366","768","","","","","","","","","","","","","","","","","","",""
"5033",""," ","psychophysics","25","582891","0.0-7.0-6.0-0.0-1.0-1.0-1.10-0.10","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","key"," ","96.36556896551689","683","380","calibration-stimulus","{""x"":455,""y"":0}","0","10","1366","768","","","","","","","","","","","","","","","","","","",""
"9996","
        <h3>Validación</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","26","593216","0.0-7.0-6.0-0.0-1.0-2.0-0.0","94","1","2022-05-25 16:15:48","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36","WebKit","Chrome","101.0.4951.67","Windows","6.1","f6b40563-9c80-451f-93a7-f2d687696b22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
