"rt","stimulus","response","trial_type","trial_index","time_elapsed","internal_node_id","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","hash","success","timeout","failed_images","failed_audio","failed_video","jspsych_start_time","load_time","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","validation-id","validation-point-id","last-estimations","validation-results","isSaccadeExperiment","typeOfSaccade","isTutorial","cueShownAtLeft","itiEnd","fixEnd","intraEnd","visualEnd","responseEnd","viewportWidth","viewportHeight","systemIsStillCalibrated","events"
"15921","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <h2>Tutorial</h2>
        <h3>Calibración y validación</h3>
        <p>
          El sistema en cuestión requiere ser inicialmente calibrado para
          poder estimar la mirada. Además, cada vez que detectemos demasiado
          movimiento procederemos a recalibrar. Tené en cuenta que <b>rotar
          la cabeza también cuenta como movimiento</b>. Idealmente durante
          los experimentos tendrías que estar <b>moviendo únicamente tus
          ojos</b>.
        </p>
      </div>","0","html-button-response","10","303466","0.0-7.0-3.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"15044","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <h2>Tutorial</h2>
        <h3>Calibración y validación</h3>
        <p>
          La calibración consiste en fijar la mirada en <b>círculos</b> que van
          a aparecer en la pantalla.
          <br>
          Cada vez que aparezca uno tenés que
        </p>
        <ol>
          <li>fijar la mirada en él</li>
          <li>esperar que cambie de color mientras seguís mirándolo</li>
          <li>apenas cambie de color el estímulo, presionar la <b>barra de
          espacio</b></li>
        </ol>
        <p>
          Luego de cada calibración va a haber otra ronda de estímulos de
          validación. Con estos vamos a estar verificando los resultados de tu
          calibración anterior. Tenés que hacer lo mismo: fijar la mirada,
          esperar que cambie de color y presionar la barra de espacio.
        </p>
      </div>","0","html-button-response","11","318514","0.0-7.0-4.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10365","
      <div style=""left: calc(50% - 400px); width:800px;"">
        <p>
          Así que acordate
          <ul>
            <li>prosacada = <span style=""font-size:28px;""><b>&#9711;</b></span> = mirar en la MISMA dirección</li>
            <li>antisacada = <span style=""font-size:48px;""><b>&#10799;</b></span> = mirar en la dirección OPUESTA</li>
            <li>para calibrar y validar, fijá la mirada en el círculo y
            presioná la barra de espacio</li>
          </ul>
          <p>
            A continuación toca calibrar el sistema y realizar una serie de
            repeticiones de prueba de ambas tareas.
          </p>
        </p>
      </div>","0","html-button-response","12","328883","0.0-7.0-5.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","Calibrando","null","html-keyboard-response","13","330892","0.0-7.0-6.0-0.0-0.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4195","
        <h3>Calibración</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","14","335090","0.0-7.0-6.0-0.0-1.0-1.0-0.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"930",""," ","psychophysics","15","336671","0.0-7.0-6.0-0.0-1.0-1.0-1.0-0.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","22.40434782608645","768","428","calibration-stimulus","{""x"":0,""y"":-216}","0","0","1536","864","","","","","","","","","","","","","","","","","","",""
"643",""," ","psychophysics","16","337870","0.0-7.0-6.0-0.0-1.0-1.0-1.1-0.1","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","18.99634920634858","768","428","calibration-stimulus","{""x"":0,""y"":216}","0","1","1536","864","","","","","","","","","","","","","","","","","","",""
"645",""," ","psychophysics","17","339067","0.0-7.0-6.0-0.0-1.0-1.0-1.2-0.2","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","19.3470983606559","768","428","calibration-stimulus","{""x"":96,""y"":0}","0","2","1536","864","","","","","","","","","","","","","","","","","","",""
"674",""," ","psychophysics","18","340318","0.0-7.0-6.0-0.0-1.0-1.0-1.3-0.3","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","19.94753333333259","768","428","calibration-stimulus","{""x"":-416,""y"":0}","0","3","1536","864","","","","","","","","","","","","","","","","","","",""
"660",""," ","psychophysics","19","341560","0.0-7.0-6.0-0.0-1.0-1.0-1.4-0.4","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","18.923138461537803","768","428","calibration-stimulus","{""x"":608,""y"":0}","0","4","1536","864","","","","","","","","","","","","","","","","","","",""
"570",""," ","psychophysics","20","342688","0.0-7.0-6.0-0.0-1.0-1.0-1.5-0.5","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","18.592576271186434","768","428","calibration-stimulus","{""x"":-96,""y"":0}","0","5","1536","864","","","","","","","","","","","","","","","","","","",""
"663",""," ","psychophysics","21","343930","0.0-7.0-6.0-0.0-1.0-1.0-1.6-0.6","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","18.35826865671578","768","428","calibration-stimulus","{""x"":-608,""y"":0}","0","6","1536","864","","","","","","","","","","","","","","","","","","",""
"506",""," ","psychophysics","22","344995","0.0-7.0-6.0-0.0-1.0-1.0-1.7-0.7","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","18.057362068966352","768","428","calibration-stimulus","{""x"":416,""y"":0}","0","7","1536","864","","","","","","","","","","","","","","","","","","",""
"572",""," ","psychophysics","23","346126","0.0-7.0-6.0-0.0-1.0-1.0-1.8-0.8","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","20.250636363636957","768","428","calibration-stimulus","{""x"":0,""y"":0}","0","8","1536","864","","","","","","","","","","","","","","","","","","",""
"629",""," ","psychophysics","24","347310","0.0-7.0-6.0-0.0-1.0-1.0-1.9-0.9","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","19.074245901639024","768","428","calibration-stimulus","{""x"":-512,""y"":0}","0","9","1536","864","","","","","","","","","","","","","","","","","","",""
"515",""," ","psychophysics","25","348387","0.0-7.0-6.0-0.0-1.0-1.0-1.10-0.10","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","17.424661290322078","768","428","calibration-stimulus","{""x"":512,""y"":0}","0","10","1536","864","","","","","","","","","","","","","","","","","","",""
"6836","
        <h3>Validación</h3>
        <p>
          Para cada punto que aparezca
        </p>
        <ol>
          <li>fijá la mirada en él</li>
          <li>esperá a que cambie de color, manteniendo fija la mirada</li>
          <li>presioná la barra de espacio</li>
        </ol>
      ","0","html-button-response","26","355316","0.0-7.0-6.0-0.0-1.0-2.0-0.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"367",""," ","psychophysics","27","356452","0.0-7.0-6.0-0.0-1.0-2.0-1.0-0.0","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","24.742177777777478","768","428","validation-stimulus","{""x"":0,""y"":144}","","","1536","864","[{""x"":993,""y"":478,""t"":42},{""x"":942,""y"":481,""t"":63},{""x"":875,""y"":481,""t"":104},{""x"":976,""y"":429,""t"":156},{""x"":974,""y"":463,""t"":188},{""x"":944,""y"":535,""t"":238},{""x"":985,""y"":511,""t"":270},{""x"":968,""y"":508,""t"":285},{""x"":897,""y"":521,""t"":324},{""x"":897,""y"":586,""t"":366},{""x"":871,""y"":617,""t"":388},{""x"":814,""y"":648,""t"":433},{""x"":902,""y"":669,""t"":472},{""x"":960,""y"":678,""t"":486},{""x"":1003,""y"":679,""t"":531},{""x"":1024,""y"":634,""t"":571},{""x"":1041,""y"":586,""t"":593},{""x"":1061,""y"":526,""t"":635},{""x"":960,""y"":572,""t"":678},{""x"":1022,""y"":590,""t"":709},{""x"":1066,""y"":598,""t"":721},{""x"":1104,""y"":600,""t"":759},{""x"":1122,""y"":611,""t"":800},{""x"":1030,""y"":620,""t"":845},{""x"":999,""y"":598,""t"":859},{""x"":984,""y"":546,""t"":897},{""x"":936,""y"":551,""t"":960},{""x"":972,""y"":573,""t"":1014},{""x"":1018,""y"":603,""t"":1080},{""x"":1052,""y"":632,""t"":1097}]","{}","0","0","[{""x"":984,""y"":546,""t"":897},{""x"":936,""y"":551,""t"":960},{""x"":972,""y"":573,""t"":1014},{""x"":1018,""y"":603,""t"":1080},{""x"":1052,""y"":632,""t"":1097}]","","","","","","","","","","","","","",""
"1031",""," ","psychophysics","28","358261","0.0-7.0-6.0-0.0-1.0-2.0-1.1-0.1","70","1","2022-05-20 02:42:06","320e9a8f987a70eda8571679d8bb018a","","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36 OPR/86.0.4363.59","WebKit","Opera","86.0.4363.59","Windows","10.0","5f60efa9-7395-425b-9fcb-ea324a33dfd7","","","","","","","","key"," ","21.956209876542957","768","428","validation-stimulus","{""x"":-512,""y"":144}","","","1536","864","[{""x"":1075,""y"":659,""t"":0},{""x"":1017,""y"":714,""t"":79},{""x"":939,""y"":704,""t"":118},{""x"":873,""y"":605,""t"":157},{""x"":850,""y"":597,""t"":240},{""x"":937,""y"":537,""t"":292},{""x"":979,""y"":528,""t"":331},{""x"":986,""y"":608,""t"":374},{""x"":970,""y"":708,""t"":422},{""x"":883,""y"":726,""t"":477},{""x"":791,""y"":703,""t"":525},{""x"":761,""y"":656,""t"":575},{""x"":700,""y"":633,""t"":589},{""x"":581,""y"":605,""t"":632},{""x"":534,""y"":629,""t"":672},{""x"":501,""y"":652,""t"":695},{""x"":453,""y"":687,""t"":738},{""x"":510,""y"":689,""t"":762},{""x"":654,""y"":675,""t"":803},{""x"":697,""y"":661,""t"":841},{""x"":703,""y"":648,""t"":883},{""x"":695,""y"":650,""t"":897},{""x"":673,""y"":662,""t"":936},{""x"":586,""y"":650,""t"":985},{""x"":567,""y"":630,""t"":1000},{""x"":570,""y"":596,""t"":1040},{""x"":527,""y"":580,""t"":1090},{""x"":568,""y"":611,""t"":1136},{""x"":575,""y"":636,""t"":1183},{""x"":577,""y"":647,""t"":1220},{""x"":578,""y"":652,""t"":1237},{""x"":580,""y"":655,""t"":1286},{""x"":593,""y"":655,""t"":1309},{""x"":621,""y"":655,""t"":1351},{""x"":629,""y"":666,""t"":1392},{""x"":616,""y"":671,""t"":1407},{""x"":594,""y"":671,""t"":1444},{""x"":568,""y"":666,""t"":1503},{""x"":587,""y"":640,""t"":1572},{""x"":597,""y"":598,""t"":1630},{""x"":595,""y"":587,""t"":1663},{""x"":613,""y"":593,""t"":1676},{""x"":652,""y"":613,""t"":1727},{""x"":625,""y"":617,""t"":1758}]","{}","0","1","[{""x"":587,""y"":640,""t"":1572},{""x"":597,""y"":598,""t"":1630},{""x"":595,""y"":587,""t"":1663},{""x"":613,""y"":593,""t"":1676},{""x"":652,""y"":613,""t"":1727},{""x"":625,""y"":617,""t"":1758}]","","","","","","","","","","","","","",""
